"Timestamp","Name","Type","Rarity","Wish","Pity","Whale_id"
"2020-10-01 07:54:45","Harbinger of Dawn","Weapon","3","92",13,3
"2020-10-06 10:09:12","Cool Steel","Weapon","3","93",14,3
"2020-10-06 20:11:19","Emerald Orb","Weapon","3","94",15,3
"2020-10-12 21:37:55","Emerald Orb","Weapon","3","95",16,3
"2020-10-16 21:28:54","Harbinger of Dawn","Weapon","3","96",17,3
"2020-10-25 01:26:41","Cool Steel","Weapon","3","97",18,3
"2020-10-28 10:31:20","Bloodtainted Greatsword","Weapon","3","98",19,3
"2020-11-01 09:37:03","Beidou","Character","4","99",20,3
"2020-11-01 09:37:16","Skyrider Sword","Weapon","3","100",21,3
"2020-11-01 09:37:26","Sharpshooter's Oath","Weapon","3","101",22,3
"2020-11-01 09:37:33","Bloodtainted Greatsword","Weapon","3","102",23,3
"2020-11-01 09:37:41","Black Tassel","Weapon","3","103",24,3
"2020-11-03 10:21:03","Skyrider Sword","Weapon","3","104",25,3
"2020-11-03 10:21:13","Ferrous Shadow","Weapon","3","105",26,3
"2020-11-16 19:20:36","Harbinger of Dawn","Weapon","3","106",27,3
"2020-11-20 12:18:14","Harbinger of Dawn","Weapon","3","107",28,3
"2020-11-26 13:15:54","Skyrider Sword","Weapon","3","108",29,3
"2020-11-28 23:14:36","Sacrificial Sword","Weapon","4","109",30,3
"2020-11-28 23:14:52","Sharpshooter's Oath","Weapon","3","110",31,3
"2020-11-28 23:15:01","Black Tassel","Weapon","3","111",32,3
"2020-11-30 15:15:10","Cool Steel","Weapon","3","112",33,3
"2020-12-01 19:07:23","Emerald Orb","Weapon","3","113",34,3
"2020-12-01 19:07:30","Sacrificial Sword","Weapon","4","114",35,3
"2020-12-01 19:07:39","Slingshot","Weapon","3","115",36,3
"2020-12-01 19:07:46","Emerald Orb","Weapon","3","116",37,3
"2020-12-01 19:07:52","Skyrider Sword","Weapon","3","117",38,3
"2020-12-07 15:38:02","Harbinger of Dawn","Weapon","3","118",39,3
"2020-12-18 13:07:34","Black Tassel","Weapon","3","119",40,3
"2020-12-23 10:45:34","Emerald Orb","Weapon","3","120",41,3
"2020-12-23 10:45:34","Cool Steel","Weapon","3","121",42,3
"2020-12-23 10:45:34","Slingshot","Weapon","3","122",43,3
"2020-12-23 10:45:34","Xiangling","Character","4","123",44,3
"2020-12-23 10:45:34","Emerald Orb","Weapon","3","124",45,3
"2020-12-23 10:45:34","Cool Steel","Weapon","3","125",46,3
"2020-12-23 10:45:34","Emerald Orb","Weapon","3","126",47,3
"2020-12-23 10:45:34","Harbinger of Dawn","Weapon","3","127",48,3
"2020-12-23 10:45:34","Raven Bow","Weapon","3","128",49,3
"2020-12-23 10:45:34","Ferrous Shadow","Weapon","3","129",50,3
"2020-12-23 10:45:44","Magic Guide","Weapon","3","130",51,3
"2020-12-23 10:45:44","Bloodtainted Greatsword","Weapon","3","131",52,3
"2020-12-23 10:45:44","Bloodtainted Greatsword","Weapon","3","132",53,3
"2020-12-23 10:45:44","Eye of Perception","Weapon","4","133",54,3
"2020-12-23 10:45:44","Slingshot","Weapon","3","134",55,3
"2020-12-23 10:45:44","Bloodtainted Greatsword","Weapon","3","135",56,3
"2020-12-23 10:45:44","Raven Bow","Weapon","3","136",57,3
"2020-12-23 10:45:44","Emerald Orb","Weapon","3","137",58,3
"2020-12-23 10:45:44","Magic Guide","Weapon","3","138",59,3
"2020-12-23 10:45:44","Debate Club","Weapon","3","139",60,3
"2020-12-23 10:45:53","Xinyan","Character","4","140",61,3
"2020-12-23 10:45:53","Debate Club","Weapon","3","141",62,3
"2020-12-23 10:45:53","Black Tassel","Weapon","3","142",63,3
"2020-12-23 10:45:53","Emerald Orb","Weapon","3","143",64,3
"2020-12-23 10:45:53","Debate Club","Weapon","3","144",65,3
"2020-12-23 10:45:53","Mona","Character","5","145",66,3
"2020-12-23 10:45:53","Raven Bow","Weapon","3","146",1,3
"2020-12-23 10:45:53","Sharpshooter's Oath","Weapon","3","147",2,3
"2020-12-23 10:45:53","Skyrider Sword","Weapon","3","148",3,3
"2020-12-23 10:45:53","Favonius Codex","Weapon","4","149",4,3
"2020-12-23 20:54:11","Bloodtainted Greatsword","Weapon","3","150",5,3
"2020-12-23 20:54:11","Harbinger of Dawn","Weapon","3","151",6,3
"2020-12-23 20:54:11","Thrilling Tales of Dragon Slayers","Weapon","3","152",7,3
"2020-12-23 20:54:11","Black Tassel","Weapon","3","153",8,3
"2020-12-23 20:54:11","Magic Guide","Weapon","3","154",9,3
"2020-12-23 20:54:11","Bloodtainted Greatsword","Weapon","3","155",10,3
"2020-12-23 20:54:11","Harbinger of Dawn","Weapon","3","156",11,3
"2020-12-23 20:54:11","Debate Club","Weapon","3","157",12,3
"2020-12-23 20:54:11","Sucrose","Character","4","158",13,3
"2020-12-23 20:54:11","Sharpshooter's Oath","Weapon","3","159",14,3
"2020-12-24 22:34:57","Emerald Orb","Weapon","3","160",15,3
"2020-12-24 22:35:01","Sharpshooter's Oath","Weapon","3","161",16,3
"2020-12-24 22:35:05","Debate Club","Weapon","3","162",17,3
"2020-12-24 22:35:14","Raven Bow","Weapon","3","163",18,3
"2020-12-24 22:35:19","Harbinger of Dawn","Weapon","3","164",19,3
"2020-12-24 22:35:25","Slingshot","Weapon","3","165",20,3
"2020-12-24 22:35:29","Thrilling Tales of Dragon Slayers","Weapon","3","166",21,3
"2020-12-24 22:35:37","Emerald Orb","Weapon","3","167",22,3
"2020-12-24 22:35:41","The Bell","Weapon","4","168",23,3
"2020-12-28 15:35:39","Raven Bow","Weapon","3","169",24,3
"2020-12-28 15:35:46","Slingshot","Weapon","3","170",25,3
"2020-12-28 15:35:53","Bloodtainted Greatsword","Weapon","3","171",26,3
"2020-12-31 13:44:03","Black Tassel","Weapon","3","172",27,3
"2021-01-01 10:10:06","Skyrider Sword","Weapon","3","173",28,3
"2021-01-01 10:10:12","Emerald Orb","Weapon","3","174",29,3
"2021-01-01 10:10:20","Slingshot","Weapon","3","175",30,3
"2021-01-01 10:10:27","Raven Bow","Weapon","3","176",31,3
"2021-01-01 10:10:33","Lisa","Character","4","177",32,3
"2021-01-04 20:59:20","Skyrider Sword","Weapon","3","178",33,3
"2021-01-04 21:23:39","Cool Steel","Weapon","3","179",34,3
"2021-01-04 21:23:47","Sharpshooter's Oath","Weapon","3","180",35,3
"2021-01-05 11:30:55","Harbinger of Dawn","Weapon","3","181",36,3
"2021-01-06 13:46:01","Cool Steel","Weapon","3","182",37,3
"2021-01-09 14:34:22","Emerald Orb","Weapon","3","183",38,3
"2021-01-11 16:38:48","Thrilling Tales of Dragon Slayers","Weapon","3","184",39,3
"2021-01-12 19:50:57","Emerald Orb","Weapon","3","185",40,3
"2021-01-13 10:26:51","Sucrose","Character","4","186",41,3
"2021-01-14 13:39:17","Cool Steel","Weapon","3","187",42,3
"2021-01-17 12:56:16","Magic Guide","Weapon","3","188",43,3
"2021-01-17 12:56:48","Raven Bow","Weapon","3","189",44,3
"2021-02-03 10:44:32","Harbinger of Dawn","Weapon","3","190",45,3
"2021-02-03 10:44:39","Sharpshooter's Oath","Weapon","3","191",46,3
"2021-02-03 10:44:43","Emerald Orb","Weapon","3","192",47,3
"2021-02-03 10:44:50","Sharpshooter's Oath","Weapon","3","193",48,3
"2021-02-03 10:44:57","Debate Club","Weapon","3","194",49,3
"2021-02-04 12:29:26","Sacrificial Greatsword","Weapon","4","195",50,3
"2021-02-04 12:29:34","Debate Club","Weapon","3","196",51,3
"2020-09-30 01:03:47","Harbinger of Dawn","Weapon","3","1",1,5
"2020-09-30 01:03:47","Thrilling Tales of Dragon Slayers","Weapon","3","2",2,5
"2020-09-30 01:03:47","Bloodtainted Greatsword","Weapon","3","3",3,5
"2020-09-30 01:03:47","Debate Club","Weapon","3","4",4,5
"2020-09-30 01:03:47","Raven Bow","Weapon","3","5",5,5
"2020-09-30 01:03:47","Cool Steel","Weapon","3","6",6,5
"2020-09-30 01:03:47","Magic Guide","Weapon","3","7",7,5
"2020-09-30 01:03:47","Skyrider Sword","Weapon","3","8",8,5
"2020-09-30 01:03:47","Black Tassel","Weapon","3","9",9,5
"2020-09-30 01:03:47","Noelle","Character","4","10",10,5
"2020-10-02 11:25:51","Thrilling Tales of Dragon Slayers","Weapon","3","11",11,5
"2020-10-02 11:26:03","Magic Guide","Weapon","3","12",12,5
"2020-10-02 11:26:11","Emerald Orb","Weapon","3","13",13,5
"2020-10-02 11:26:25","Bloodtainted Greatsword","Weapon","3","14",14,5
"2020-10-02 11:27:48","Harbinger of Dawn","Weapon","3","15",15,5
"2020-10-02 11:28:24","Bloodtainted Greatsword","Weapon","3","16",16,5
"2020-10-02 11:28:39","Cool Steel","Weapon","3","17",17,5
"2020-10-02 11:28:54","Sharpshooter's Oath","Weapon","3","18",18,5
"2020-10-04 12:29:54","Rust","Weapon","4","19",19,5
"2020-10-04 12:30:26","Debate Club","Weapon","3","20",20,5
"2020-10-05 16:45:58","Bloodtainted Greatsword","Weapon","3","21",21,5
"2020-10-09 22:15:21","Ferrous Shadow","Weapon","3","22",22,5
"2020-10-13 09:44:27","Debate Club","Weapon","3","23",23,5
"2020-10-13 09:44:37","Favonius Lance","Weapon","4","24",24,5
"2020-10-13 10:41:59","Bloodtainted Greatsword","Weapon","3","25",25,5
"2020-10-18 23:05:24","Black Tassel","Weapon","3","26",26,5
"2020-10-23 11:19:52","Black Tassel","Weapon","3","27",27,5
"2020-10-23 12:16:38","Raven Bow","Weapon","3","28",28,5
"2020-10-24 23:39:55","Black Tassel","Weapon","3","29",29,5
"2020-10-28 11:12:12","Raven Bow","Weapon","3","30",30,5
"2020-11-01 07:17:09","Raven Bow","Weapon","3","31",31,5
"2020-11-01 07:17:21","Bloodtainted Greatsword","Weapon","3","32",32,5
"2020-11-01 07:17:27","Sharpshooter's Oath","Weapon","3","33",33,5
"2020-11-01 07:17:32","Xingqiu","Character","4","34",34,5
"2020-11-01 07:19:57","Magic Guide","Weapon","3","35",35,5
"2020-11-05 08:08:26","Slingshot","Weapon","3","36",36,5
"2020-11-08 22:35:10","Debate Club","Weapon","3","37",37,5
"2020-11-09 15:51:25","Magic Guide","Weapon","3","38",38,5
"2020-11-09 15:51:39","Black Tassel","Weapon","3","39",39,5
"2020-11-11 23:16:11","Magic Guide","Weapon","3","40",40,5
"2020-11-11 23:16:58","Emerald Orb","Weapon","3","41",41,5
"2020-11-16 11:29:43","Raven Bow","Weapon","3","42",42,5
"2020-11-20 11:42:16","Bloodtainted Greatsword","Weapon","3","43",43,5
"2020-11-26 19:48:21","Lion's Roar","Weapon","4","44",44,5
"2020-12-01 10:12:08","Bloodtainted Greatsword","Weapon","3","45",45,5
"2020-12-01 10:12:43","Cool Steel","Weapon","3","46",46,5
"2020-12-01 10:13:35","Skyrider Sword","Weapon","3","47",47,5
"2020-12-01 10:13:43","Xiangling","Character","4","48",48,5
"2020-12-01 10:13:55","Emerald Orb","Weapon","3","49",49,5
"2020-12-02 12:44:00","Debate Club","Weapon","3","50",50,5
"2020-12-09 10:22:42","Raven Bow","Weapon","3","51",51,5
"2020-12-09 10:37:36","Sharpshooter's Oath","Weapon","3","52",52,5
"2020-12-09 10:37:47","Cool Steel","Weapon","3","53",53,5
"2020-12-09 11:07:25","Harbinger of Dawn","Weapon","3","54",54,5
"2020-12-19 01:12:39","Thrilling Tales of Dragon Slayers","Weapon","3","55",55,5
"2020-12-23 10:16:19","Slingshot","Weapon","3","56",56,5
"2020-12-23 10:16:19","Beidou","Character","4","57",57,5
"2020-12-23 10:16:19","Debate Club","Weapon","3","58",58,5
"2020-12-23 10:16:19","Emerald Orb","Weapon","3","59",59,5
"2020-12-23 10:16:19","Cool Steel","Weapon","3","60",60,5
"2020-12-23 10:16:19","Slingshot","Weapon","3","61",61,5
"2020-12-23 10:16:19","Magic Guide","Weapon","3","62",62,5
"2020-12-23 10:16:19","Slingshot","Weapon","3","63",63,5
"2020-12-23 10:16:19","Sharpshooter's Oath","Weapon","3","64",64,5
"2020-12-23 10:16:19","Magic Guide","Weapon","3","65",65,5
"2020-12-23 10:16:40","Favonius Lance","Weapon","4","66",66,5
"2020-12-23 10:16:40","Sharpshooter's Oath","Weapon","3","67",67,5
"2020-12-23 10:16:40","Black Tassel","Weapon","3","68",68,5
"2020-12-23 10:16:40","Thrilling Tales of Dragon Slayers","Weapon","3","69",69,5
"2020-12-23 10:16:40","Bloodtainted Greatsword","Weapon","3","70",70,5
"2020-12-23 10:16:40","Skyrider Sword","Weapon","3","71",71,5
"2020-12-23 10:16:40","Sharpshooter's Oath","Weapon","3","72",72,5
"2020-12-23 10:16:40","Cool Steel","Weapon","3","73",73,5
"2020-12-23 10:16:40","Raven Bow","Weapon","3","74",74,5
"2020-12-23 10:16:40","Chongyun","Character","4","75",75,5
"2020-12-23 10:17:37","Amos Bow","Weapon","5","76",76,5
"2020-12-23 10:17:37","Skyrider Sword","Weapon","3","77",1,5
"2020-12-23 10:17:37","Debate Club","Weapon","3","78",2,5
"2020-12-23 10:17:37","Bloodtainted Greatsword","Weapon","3","79",3,5
"2020-12-23 10:17:37","Harbinger of Dawn","Weapon","3","80",4,5
"2020-12-23 10:17:37","Magic Guide","Weapon","3","81",5,5
"2020-12-23 10:17:37","Qiqi","Character","5","82",6,5
"2020-12-23 10:17:37","Cool Steel","Weapon","3","83",1,5
"2020-12-23 10:17:37","Favonius Greatsword","Weapon","4","84",2,5
"2020-12-23 10:17:37","Debate Club","Weapon","3","85",3,5
"2020-12-23 10:22:09","Emerald Orb","Weapon","3","86",4,5
"2020-12-23 10:22:14","Sharpshooter's Oath","Weapon","3","87",5,5
"2020-12-23 10:22:18","Raven Bow","Weapon","3","88",6,5
"2020-12-23 12:31:43","Debate Club","Weapon","3","89",7,5
"2020-12-23 12:49:44","Sharpshooter's Oath","Weapon","3","90",8,5
"2020-12-23 12:49:53","Black Tassel","Weapon","3","91",9,5
"2020-12-23 12:49:58","Bloodtainted Greatsword","Weapon","3","92",10,5
"2020-12-23 12:50:04","Slingshot","Weapon","3","93",11,5
"2020-12-23 21:11:45","Fischl","Character","4","94",12,5
"2020-12-23 23:59:29","Emerald Orb","Weapon","3","95",13,5
"2020-12-23 23:59:35","Bloodtainted Greatsword","Weapon","3","96",14,5
"2020-12-27 00:09:16","Thrilling Tales of Dragon Slayers","Weapon","3","97",15,5
"2020-12-28 16:11:58","Thrilling Tales of Dragon Slayers","Weapon","3","98",16,5
"2020-12-29 16:55:50","Raven Bow","Weapon","3","99",17,5
"2020-12-31 08:44:15","Black Tassel","Weapon","3","100",18,5
"2020-12-31 20:45:51","Debate Club","Weapon","3","101",19,5
"2020-12-31 20:45:51","Black Tassel","Weapon","3","102",20,5
"2020-12-31 20:45:51","Skyrider Sword","Weapon","3","103",21,5
"2020-12-31 20:45:51","Rainslasher","Weapon","4","104",22,5
"2020-12-31 20:45:51","Sharpshooter's Oath","Weapon","3","105",23,5
"2020-12-31 20:45:51","Cool Steel","Weapon","3","106",24,5
"2020-12-31 20:45:51","Cool Steel","Weapon","3","107",25,5
"2020-12-31 20:45:51","Harbinger of Dawn","Weapon","3","108",26,5
"2020-12-31 20:45:51","Skyrider Sword","Weapon","3","109",27,5
"2020-12-31 20:45:51","Raven Bow","Weapon","3","110",28,5
"2021-01-01 00:07:21","Emerald Orb","Weapon","3","111",29,5
"2021-01-01 19:49:57","Emerald Orb","Weapon","3","112",30,5
"2021-01-01 19:50:03","Fischl","Character","4","113",31,5
"2021-01-01 19:50:11","Rainslasher","Weapon","4","114",32,5
"2021-01-01 19:50:15","Cool Steel","Weapon","3","115",33,5
"2021-01-01 19:50:21","Cool Steel","Weapon","3","116",34,5
"2021-01-05 00:52:58","Harbinger of Dawn","Weapon","3","117",35,5
"2021-01-05 12:56:44","Cool Steel","Weapon","3","118",36,5
"2021-01-06 12:52:14","Bloodtainted Greatsword","Weapon","3","119",37,5
"2021-01-11 23:53:09","Sharpshooter's Oath","Weapon","3","120",38,5
"2021-01-12 19:11:26","Cool Steel","Weapon","3","121",39,5
"2021-01-12 19:11:30","Magic Guide","Weapon","3","122",40,5
"2021-01-13 10:40:48","Favonius Codex","Weapon","4","123",41,5
"2021-01-17 12:17:44","Black Tassel","Weapon","3","124",42,5
"2021-01-18 09:33:06","Raven Bow","Weapon","3","125",43,5
"2021-01-30 10:46:30","Cool Steel","Weapon","3","126",44,5
"2021-02-01 08:18:15","Ferrous Shadow","Weapon","3","127",45,5
"2021-02-01 08:18:25","Magic Guide","Weapon","3","128",46,5
"2021-02-01 08:18:31","Emerald Orb","Weapon","3","129",47,5
"2021-02-01 08:18:36","Dragon's Bane","Weapon","4","130",48,5
"2021-02-01 08:18:45","Magic Guide","Weapon","3","131",49,5
"2021-02-03 17:05:06","Ferrous Shadow","Weapon","3","132",50,5
"2021-02-06 23:02:34","Debate Club","Weapon","3","133",51,5
"2020-11-19 23:42:15","Black Tassel","Weapon","3","1",1,6
"2020-11-19 23:42:15","Skyrider Sword","Weapon","3","2",2,6
"2020-11-19 23:42:15","Sharpshooter's Oath","Weapon","3","3",3,6
"2020-11-19 23:42:15","Black Tassel","Weapon","3","4",4,6
"2020-11-19 23:42:15","Ferrous Shadow","Weapon","3","5",5,6
"2020-11-19 23:42:15","Ferrous Shadow","Weapon","3","6",6,6
"2020-11-19 23:42:15","Emerald Orb","Weapon","3","7",7,6
"2020-11-19 23:42:15","Black Tassel","Weapon","3","8",8,6
"2020-11-19 23:42:15","Bloodtainted Greatsword","Weapon","3","9",9,6
"2020-11-19 23:42:15","Rainslasher","Weapon","4","10",10,6
"2020-12-04 21:20:10","Skyrider Sword","Weapon","3","11",11,6
"2020-12-04 21:20:15","Sharpshooter's Oath","Weapon","3","12",12,6
"2020-12-04 21:20:18","Magic Guide","Weapon","3","13",13,6
"2020-12-04 21:20:23","Thrilling Tales of Dragon Slayers","Weapon","3","14",14,6
"2020-12-04 21:20:29","Magic Guide","Weapon","3","15",15,6
"2020-12-12 15:59:49","Magic Guide","Weapon","3","16",16,6
"2020-12-12 15:59:53","Magic Guide","Weapon","3","17",17,6
"2020-12-12 15:59:57","Harbinger of Dawn","Weapon","3","18",18,6
"2020-12-12 16:00:00","Xingqiu","Character","4","19",19,6
"2020-12-12 16:00:06","Thrilling Tales of Dragon Slayers","Weapon","3","20",20,6
"2020-12-12 16:00:11","Ferrous Shadow","Weapon","3","21",21,6
"2020-12-15 12:17:38","Skyrider Sword","Weapon","3","22",22,6
"2020-12-18 07:14:07","Harbinger of Dawn","Weapon","3","23",23,6
"2020-12-23 11:07:18","Harbinger of Dawn","Weapon","3","24",24,6
"2020-12-23 11:07:18","Raven Bow","Weapon","3","25",25,6
"2020-12-23 11:07:18","Thrilling Tales of Dragon Slayers","Weapon","3","26",26,6
"2020-12-23 11:07:18","Slingshot","Weapon","3","27",27,6
"2020-12-23 11:07:18","The Widsith","Weapon","4","28",28,6
"2020-12-23 11:07:18","Amber","Character","4","29",29,6
"2020-12-23 11:07:18","Cool Steel","Weapon","3","30",30,6
"2020-12-23 11:07:18","Slingshot","Weapon","3","31",31,6
"2020-12-23 11:07:18","Cool Steel","Weapon","3","32",32,6
"2020-12-23 11:07:18","Skyrider Sword","Weapon","3","33",33,6
"2020-12-23 11:07:51","Slingshot","Weapon","3","34",34,6
"2020-12-23 11:07:57","Bloodtainted Greatsword","Weapon","3","35",35,6
"2020-12-23 11:08:03","Ferrous Shadow","Weapon","3","36",36,6
"2020-12-23 11:08:08","Emerald Orb","Weapon","3","37",37,6
"2020-12-23 11:08:15","Chongyun","Character","4","38",38,6
"2020-12-23 11:08:32","Sharpshooter's Oath","Weapon","3","39",39,6
"2020-12-23 11:09:55","Cool Steel","Weapon","3","40",40,6
"2020-12-23 11:10:00","Magic Guide","Weapon","3","41",41,6
"2020-12-23 22:49:34","Slingshot","Weapon","3","42",42,6
"2020-12-24 22:45:43","Bloodtainted Greatsword","Weapon","3","43",43,6
"2020-12-26 13:24:14","Magic Guide","Weapon","3","44",44,6
"2020-12-26 13:24:21","Sharpshooter's Oath","Weapon","3","45",45,6
"2020-12-26 13:24:27","Emerald Orb","Weapon","3","46",46,6
"2020-12-26 13:24:38","Debate Club","Weapon","3","47",47,6
"2020-12-26 23:00:23","Sacrificial Greatsword","Weapon","4","48",48,6
"2020-12-26 23:00:33","Black Tassel","Weapon","3","49",49,6
"2020-12-26 23:00:37","Raven Bow","Weapon","3","50",50,6
"2020-12-27 23:34:42","Black Tassel","Weapon","3","51",51,6
"2020-12-31 10:52:50","Kaeya","Character","4","52",52,6
"2020-12-31 16:05:18","Ferrous Shadow","Weapon","3","53",53,6
"2020-12-31 21:53:13","Thrilling Tales of Dragon Slayers","Weapon","3","54",54,6
"2021-01-01 07:46:52","Skyrider Sword","Weapon","3","55",55,6
"2021-01-01 07:47:01","Harbinger of Dawn","Weapon","3","56",56,6
"2021-01-01 07:47:36","Ferrous Shadow","Weapon","3","57",57,6
"2021-01-04 20:35:12","Sharpshooter's Oath","Weapon","3","58",58,6
"2021-01-05 06:49:39","Sharpshooter's Oath","Weapon","3","59",59,6
"2021-01-08 20:11:40","Skyrider Sword","Weapon","3","60",60,6
"2021-01-09 10:24:57","Diona","Character","4","61",61,6
"2021-01-09 10:26:45","Sharpshooter's Oath","Weapon","3","62",62,6
"2021-01-09 10:32:47","Slingshot","Weapon","3","63",63,6
"2021-01-09 14:01:15","Cool Steel","Weapon","3","64",64,6
"2021-01-09 21:45:32","Raven Bow","Weapon","3","65",65,6
"2021-01-10 12:48:12","Bloodtainted Greatsword","Weapon","3","66",66,6
"2021-01-11 16:20:32","Debate Club","Weapon","3","67",67,6
"2021-01-12 17:53:12","Slingshot","Weapon","3","68",68,6
"2021-01-12 17:53:21","Sharpshooter's Oath","Weapon","3","69",69,6
"2021-01-12 17:53:29","Slingshot","Weapon","3","70",70,6
"2021-01-12 22:47:51","Rainslasher","Weapon","4","71",71,6
"2021-01-14 00:23:07","Emerald Orb","Weapon","3","72",72,6
"2021-01-14 00:23:12","Ferrous Shadow","Weapon","3","73",73,6
"2021-01-16 14:43:22","Magic Guide","Weapon","3","74",74,6
"2021-01-16 15:50:33","Emerald Orb","Weapon","3","75",75,6
"2021-01-16 16:34:33","Skyward Pride","Weapon","5","76",76,6
"2021-01-19 22:45:17","Sharpshooter's Oath","Weapon","3","77",1,6
"2021-01-19 22:45:21","Skyrider Sword","Weapon","3","78",2,6
"2021-01-19 22:45:25","Thrilling Tales of Dragon Slayers","Weapon","3","79",3,6
"2021-01-21 08:21:44","Ferrous Shadow","Weapon","3","80",4,6
"2021-01-25 23:57:27","Barbara","Character","4","81",5,6
"2021-02-01 07:33:07","Sharpshooter's Oath","Weapon","3","82",6,6
"2021-02-01 07:33:10","Sharpshooter's Oath","Weapon","3","83",7,6
"2021-02-01 07:33:14","Sharpshooter's Oath","Weapon","3","84",8,6
"2021-02-01 07:33:21","Bloodtainted Greatsword","Weapon","3","85",9,6
"2021-02-01 07:33:25","Emerald Orb","Weapon","3","86",10,6
"2021-02-03 10:54:09","Sharpshooter's Oath","Weapon","3","87",11,6
"2021-02-03 10:54:15","Skyrider Sword","Weapon","3","88",12,6
"2021-02-03 10:54:19","Black Tassel","Weapon","3","89",13,6
"2021-02-03 15:22:06","Skyrider Sword","Weapon","3","90",14,6
"2021-02-04 22:09:52","Favonius Greatsword","Weapon","4","91",15,6
"2020-10-01 12:13:10","Ferrous Shadow","Weapon","3","1",1,7
"2020-10-01 12:13:10","Skyrider Sword","Weapon","3","2",2,7
"2020-10-01 12:13:10","Slingshot","Weapon","3","3",3,7
"2020-10-01 12:13:10","Skyrider Sword","Weapon","3","4",4,7
"2020-10-01 12:13:10","Slingshot","Weapon","3","5",5,7
"2020-10-01 12:13:10","Cool Steel","Weapon","3","6",6,7
"2020-10-01 12:13:10","Thrilling Tales of Dragon Slayers","Weapon","3","7",7,7
"2020-10-01 12:13:10","Debate Club","Weapon","3","8",8,7
"2020-10-01 12:13:10","Sucrose","Character","4","9",9,7
"2020-10-01 12:13:10","Thrilling Tales of Dragon Slayers","Weapon","3","10",10,7
"2020-10-01 12:13:23","Black Tassel","Weapon","3","11",11,7
"2020-10-01 12:13:23","Thrilling Tales of Dragon Slayers","Weapon","3","12",12,7
"2020-10-01 12:13:23","Magic Guide","Weapon","3","13",13,7
"2020-10-01 12:13:23","Emerald Orb","Weapon","3","14",14,7
"2020-10-01 12:13:23","Sharpshooter's Oath","Weapon","3","15",15,7
"2020-10-01 12:13:23","Magic Guide","Weapon","3","16",16,7
"2020-10-01 12:13:23","Magic Guide","Weapon","3","17",17,7
"2020-10-01 12:13:23","Barbara","Character","4","18",18,7
"2020-10-01 12:13:23","Thrilling Tales of Dragon Slayers","Weapon","3","19",19,7
"2020-10-01 12:13:23","Raven Bow","Weapon","3","20",20,7
"2020-10-02 17:58:41","Harbinger of Dawn","Weapon","3","21",21,7
"2020-10-02 17:58:46","Raven Bow","Weapon","3","22",22,7
"2020-10-02 18:42:36","Black Tassel","Weapon","3","23",23,7
"2020-10-04 13:47:43","Skyrider Sword","Weapon","3","24",24,7
"2020-10-04 16:56:12","Raven Bow","Weapon","3","25",25,7
"2020-10-04 16:56:23","Ferrous Shadow","Weapon","3","26",26,7
"2020-10-07 11:07:00","The Widsith","Weapon","4","27",27,7
"2020-10-08 21:50:47","Black Tassel","Weapon","3","28",28,7
"2020-10-08 21:50:47","Slingshot","Weapon","3","29",29,7
"2020-10-08 21:50:47","Slingshot","Weapon","3","30",30,7
"2020-10-08 21:50:47","Slingshot","Weapon","3","31",31,7
"2020-10-08 21:50:47","Slingshot","Weapon","3","32",32,7
"2020-10-08 21:50:47","Magic Guide","Weapon","3","33",33,7
"2020-10-08 21:50:47","Harbinger of Dawn","Weapon","3","34",34,7
"2020-10-08 21:50:47","Sharpshooter's Oath","Weapon","3","35",35,7
"2020-10-08 21:50:47","Raven Bow","Weapon","3","36",36,7
"2020-10-08 21:50:47","Bennett","Character","4","37",37,7
"2020-10-08 21:50:54","Emerald Orb","Weapon","3","38",38,7
"2020-10-08 21:50:54","Raven Bow","Weapon","3","39",39,7
"2020-10-08 21:50:54","Emerald Orb","Weapon","3","40",40,7
"2020-10-08 21:50:54","Thrilling Tales of Dragon Slayers","Weapon","3","41",41,7
"2020-10-08 21:50:54","Thrilling Tales of Dragon Slayers","Weapon","3","42",42,7
"2020-10-08 21:50:54","Skyrider Sword","Weapon","3","43",43,7
"2020-10-08 21:50:54","Thrilling Tales of Dragon Slayers","Weapon","3","44",44,7
"2020-10-08 21:50:54","Bloodtainted Greatsword","Weapon","3","45",45,7
"2020-10-08 21:50:54","Favonius Lance","Weapon","4","46",46,7
"2020-10-08 21:50:54","Debate Club","Weapon","3","47",47,7
"2020-10-08 21:51:03","Slingshot","Weapon","3","48",48,7
"2020-10-08 21:51:03","Emerald Orb","Weapon","3","49",49,7
"2020-10-08 21:51:03","Harbinger of Dawn","Weapon","3","50",50,7
"2020-10-08 21:51:03","Black Tassel","Weapon","3","51",51,7
"2020-10-08 21:51:03","Thrilling Tales of Dragon Slayers","Weapon","3","52",52,7
"2020-10-08 21:51:03","Magic Guide","Weapon","3","53",53,7
"2020-10-08 21:51:03","Cool Steel","Weapon","3","54",54,7
"2020-10-08 21:51:03","Black Tassel","Weapon","3","55",55,7
"2020-10-08 21:51:03","Amber","Character","4","56",56,7
"2020-10-08 21:51:03","Cool Steel","Weapon","3","57",57,7
"2020-10-08 21:56:26","Raven Bow","Weapon","3","58",58,7
"2020-10-08 22:57:21","Cool Steel","Weapon","3","59",59,7
"2020-10-08 22:58:14","Harbinger of Dawn","Weapon","3","60",60,7
"2020-10-08 22:58:28","Cool Steel","Weapon","3","61",61,7
