Timestamp,Reward Name,Reward Type,Rarity (Star),Wish Count,Pity Count,Whale_id,Banner,Rate-up,Rate-up_1,Rate-up_2
2021-03-02 20:30:42,Black Tassel,Weapon,3,734,58,10,8,0,0,0
2021-03-02 20:30:42,Bloodtainted Greatsword,Weapon,3,735,59,10,8,0,0,0
2021-03-02 20:30:42,Black Tassel,Weapon,3,736,60,10,8,0,0,0
2021-03-02 20:30:42,Black Tassel,Weapon,3,737,61,10,8,0,0,0
2021-03-02 20:30:45,Skyrider Sword,Weapon,3,738,62,10,8,0,0,0
2021-03-02 20:30:45,Wolf's Gravestone,Weapon,5,739,63,10,8,1,0,1
2021-03-02 20:30:45,The Widsith,Weapon,4,740,1,10,8,1,0,0
2021-03-02 20:30:45,Thrilling Tales of Dragon Slayers,Weapon,3,741,2,10,8,0,0,0
2021-03-02 20:30:45,Harbinger of Dawn,Weapon,3,742,3,10,8,0,0,0
2021-03-02 20:30:45,Cool Steel,Weapon,3,743,4,10,8,0,0,0
2021-03-02 20:30:45,Magic Guide,Weapon,3,744,5,10,8,0,0,0
2021-03-02 20:30:45,Thrilling Tales of Dragon Slayers,Weapon,3,745,6,10,8,0,0,0
2021-03-02 20:30:45,Ferrous Shadow,Weapon,3,746,7,10,8,0,0,0
2021-03-02 20:30:45,Cool Steel,Weapon,3,747,8,10,8,0,0,0
2021-03-02 20:30:49,The Widsith,Weapon,4,748,9,10,8,1,0,0
2021-03-02 20:30:49,Cool Steel,Weapon,3,749,10,10,8,0,0,0
2021-03-02 20:30:49,Skyrider Sword,Weapon,3,750,11,10,8,0,0,0
2021-03-02 20:30:49,Raven Bow,Weapon,3,751,12,10,8,0,0,0
2021-03-02 20:30:49,Cool Steel,Weapon,3,752,13,10,8,0,0,0
2021-03-02 20:30:49,Emerald Orb,Weapon,3,753,14,10,8,0,0,0
2021-03-02 20:30:49,Raven Bow,Weapon,3,754,15,10,8,0,0,0
2021-03-02 20:30:49,Slingshot,Weapon,3,755,16,10,8,0,0,0
2021-03-02 20:30:49,Debate Club,Weapon,3,756,17,10,8,0,0,0
2021-03-02 20:30:49,The Widsith,Weapon,4,757,18,10,8,1,0,0
2021-03-02 20:30:52,Thrilling Tales of Dragon Slayers,Weapon,3,758,19,10,8,0,0,0
2021-03-02 20:30:52,Raven Bow,Weapon,3,759,20,10,8,0,0,0
2021-03-02 20:30:52,Sharpshooter's Oath,Weapon,3,760,21,10,8,0,0,0
2021-03-02 20:30:52,Ferrous Shadow,Weapon,3,761,22,10,8,0,0,0
2021-03-02 20:30:52,Harbinger of Dawn,Weapon,3,762,23,10,8,0,0,0
2021-03-02 20:30:52,Debate Club,Weapon,3,763,24,10,8,0,0,0
2021-03-02 20:30:52,Harbinger of Dawn,Weapon,3,764,25,10,8,0,0,0
2021-03-02 20:30:52,Sacrificial Bow,Weapon,4,765,26,10,8,1,0,0
2021-03-02 20:30:52,Sharpshooter's Oath,Weapon,3,766,27,10,8,0,0,0
2021-03-02 20:30:52,Xiangling,Character,4,767,28,10,8,0,0,0
2021-03-02 20:30:55,Ferrous Shadow,Weapon,3,768,29,10,8,0,0,0
2021-03-02 20:30:55,Cool Steel,Weapon,3,769,30,10,8,0,0,0
2021-03-02 20:30:55,Debate Club,Weapon,3,770,31,10,8,0,0,0
2021-03-02 20:30:55,Magic Guide,Weapon,3,771,32,10,8,0,0,0
2021-03-02 20:30:55,Debate Club,Weapon,3,772,33,10,8,0,0,0
2021-03-02 20:30:55,Black Tassel,Weapon,3,773,34,10,8,0,0,0
2021-03-02 20:30:55,Harbinger of Dawn,Weapon,3,774,35,10,8,0,0,0
2021-03-02 20:30:55,The Widsith,Weapon,4,775,36,10,8,1,0,0
2021-03-02 20:30:55,Skyrider Sword,Weapon,3,776,37,10,8,0,0,0
2021-03-02 20:30:55,Skyrider Sword,Weapon,3,777,38,10,8,0,0,0
2021-03-02 20:30:58,Black Tassel,Weapon,3,778,39,10,8,0,0,0
2021-03-02 20:31:01,Raven Bow,Weapon,3,779,40,10,8,0,0,0
2021-03-02 20:31:04,Cool Steel,Weapon,3,780,41,10,8,0,0,0
2021-03-02 20:31:07,Ferrous Shadow,Weapon,3,781,42,10,8,0,0,0
2021-03-02 20:31:09,Thrilling Tales of Dragon Slayers,Weapon,3,782,43,10,8,0,0,0
2021-03-02 20:31:12,Sacrificial Bow,Weapon,4,783,44,10,8,1,0,0
2021-03-02 20:31:15,Debate Club,Weapon,3,784,45,10,8,0,0,0
2021-03-02 20:31:17,Cool Steel,Weapon,3,785,46,10,8,0,0,0
2021-03-02 20:31:20,Bloodtainted Greatsword,Weapon,3,786,47,10,8,0,0,0
2021-03-02 20:31:20,Bloodtainted Greatsword,Weapon,3,787,48,10,8,0,0,0
2021-03-02 20:31:20,Thrilling Tales of Dragon Slayers,Weapon,3,788,49,10,8,0,0,0
2021-03-02 20:31:20,Bloodtainted Greatsword,Weapon,3,789,50,10,8,0,0,0
2021-03-02 20:31:20,Lion's Roar,Weapon,4,790,51,10,8,1,0,0
2021-03-02 20:31:20,Slingshot,Weapon,3,791,52,10,8,0,0,0
2021-03-02 20:31:20,Emerald Orb,Weapon,3,792,53,10,8,0,0,0
2021-03-02 20:31:20,Magic Guide,Weapon,3,793,54,10,8,0,0,0
2021-03-02 20:31:20,Debate Club,Weapon,3,794,55,10,8,0,0,0
2021-03-02 20:31:20,Magic Guide,Weapon,3,795,56,10,8,0,0,0
2021-03-02 20:31:25,Magic Guide,Weapon,3,796,57,10,8,0,0,0
2021-03-02 20:31:25,Sharpshooter's Oath,Weapon,3,797,58,10,8,0,0,0
2021-03-02 20:31:25,Xinyan,Character,4,798,59,10,8,0,0,0
2021-03-02 20:31:25,Sharpshooter's Oath,Weapon,3,799,60,10,8,0,0,0
2021-03-02 20:31:25,Emerald Orb,Weapon,3,800,61,10,8,0,0,0
2021-03-02 20:31:25,Ferrous Shadow,Weapon,3,801,62,10,8,0,0,0
2021-03-02 20:31:25,Cool Steel,Weapon,3,802,63,10,8,0,0,0
2021-03-02 20:31:25,Debate Club,Weapon,3,803,64,10,8,0,0,0
2021-03-02 20:31:25,Emerald Orb,Weapon,3,804,65,10,8,0,0,0
2021-03-02 20:31:25,Black Tassel,Weapon,3,805,66,10,8,0,0,0
2021-03-02 20:31:29,Staff of Homa,Weapon,5,806,67,10,8,1,1,0
2021-03-02 20:31:29,Lithic Spear,Weapon,4,807,1,10,8,1,0,0
2021-03-02 20:31:29,Raven Bow,Weapon,3,808,2,10,8,0,0,0
2021-03-02 20:31:29,Raven Bow,Weapon,3,809,3,10,8,0,0,0
2021-03-02 20:31:29,Debate Club,Weapon,3,810,4,10,8,0,0,0
2021-03-02 20:31:29,Debate Club,Weapon,3,811,5,10,8,0,0,0
2021-03-02 20:31:29,Magic Guide,Weapon,3,812,6,10,8,0,0,0
2021-03-02 20:31:29,Ferrous Shadow,Weapon,3,813,7,10,8,0,0,0
2021-03-02 20:31:29,Harbinger of Dawn,Weapon,3,814,8,10,8,0,0,0
2021-03-02 20:31:29,Bloodtainted Greatsword,Weapon,3,815,9,10,8,0,0,0
2021-03-02 20:31:33,Sucrose,Character,4,816,10,10,8,0,0,0
2021-03-02 20:31:33,Cool Steel,Weapon,3,817,11,10,8,0,0,0
2021-03-02 20:31:33,Skyrider Sword,Weapon,3,818,12,10,8,0,0,0
2021-03-02 20:31:33,Slingshot,Weapon,3,819,13,10,8,0,0,0
2021-03-02 20:31:33,Raven Bow,Weapon,3,820,14,10,8,0,0,0
2021-03-02 20:31:33,Cool Steel,Weapon,3,821,15,10,8,0,0,0
2021-03-02 20:31:33,Bloodtainted Greatsword,Weapon,3,822,16,10,8,0,0,0
2021-03-02 20:31:33,Thrilling Tales of Dragon Slayers,Weapon,3,823,17,10,8,0,0,0
2021-03-02 20:31:33,The Widsith,Weapon,4,824,18,10,8,1,0,0
2021-03-02 20:31:33,Emerald Orb,Weapon,3,825,19,10,8,0,0,0
2021-03-02 20:31:36,Magic Guide,Weapon,3,826,20,10,8,0,0,0
2021-03-02 20:31:36,Magic Guide,Weapon,3,827,21,10,8,0,0,0
2021-03-02 20:31:36,Raven Bow,Weapon,3,828,22,10,8,0,0,0
2021-03-02 20:31:36,Magic Guide,Weapon,3,829,23,10,8,0,0,0
2021-03-02 20:31:36,Magic Guide,Weapon,3,830,24,10,8,0,0,0
2021-03-02 20:31:36,Bloodtainted Greatsword,Weapon,3,831,25,10,8,0,0,0
2021-03-02 20:31:36,Black Tassel,Weapon,3,832,26,10,8,0,0,0
2021-03-02 20:31:36,Sacrificial Bow,Weapon,4,833,27,10,8,1,0,0
2021-03-02 20:31:36,Thrilling Tales of Dragon Slayers,Weapon,3,834,28,10,8,0,0,0
2021-03-02 20:31:36,Raven Bow,Weapon,3,835,29,10,8,0,0,0
2021-03-02 20:31:39,Raven Bow,Weapon,3,836,30,10,8,0,0,0
2021-03-02 20:31:39,Thrilling Tales of Dragon Slayers,Weapon,3,837,31,10,8,0,0,0
2021-03-02 20:31:39,Harbinger of Dawn,Weapon,3,838,32,10,8,0,0,0
2021-03-02 20:31:39,Debate Club,Weapon,3,839,33,10,8,0,0,0
2021-03-02 20:31:39,Emerald Orb,Weapon,3,840,34,10,8,0,0,0
2021-03-02 20:31:39,Lion's Roar,Weapon,4,841,35,10,8,1,0,0
2021-03-02 20:31:39,Ferrous Shadow,Weapon,3,842,36,10,8,0,0,0
2021-03-02 20:31:39,Emerald Orb,Weapon,3,843,37,10,8,0,0,0
2021-03-02 20:31:39,Emerald Orb,Weapon,3,844,38,10,8,0,0,0
2021-03-02 20:31:39,Black Tassel,Weapon,3,845,39,10,8,0,0,0
2021-03-02 20:31:42,Emerald Orb,Weapon,3,846,40,10,8,0,0,0
2021-03-02 20:31:42,Slingshot,Weapon,3,847,41,10,8,0,0,0
2021-03-02 20:31:42,Magic Guide,Weapon,3,848,42,10,8,0,0,0
2021-03-02 20:31:42,Bloodtainted Greatsword,Weapon,3,849,43,10,8,0,0,0
2021-03-02 20:31:42,The Widsith,Weapon,4,850,44,10,8,1,0,0
2021-03-02 20:31:42,Raven Bow,Weapon,3,851,45,10,8,0,0,0
2021-03-02 20:31:42,Magic Guide,Weapon,3,852,46,10,8,0,0,0
2021-03-02 20:31:42,Bloodtainted Greatsword,Weapon,3,853,47,10,8,0,0,0
2021-03-02 20:31:42,Magic Guide,Weapon,3,854,48,10,8,0,0,0
2021-03-02 20:31:42,Slingshot,Weapon,3,855,49,10,8,0,0,0
2021-03-02 20:31:45,Fischl,Character,4,856,50,10,8,0,0,0
2021-03-02 20:31:45,Harbinger of Dawn,Weapon,3,857,51,10,8,0,0,0
2021-03-02 20:31:45,Harbinger of Dawn,Weapon,3,858,52,10,8,0,0,0
2021-03-02 20:31:45,Black Tassel,Weapon,3,859,53,10,8,0,0,0
2021-03-02 20:31:45,Sharpshooter's Oath,Weapon,3,860,54,10,8,0,0,0
2021-03-02 20:31:45,Debate Club,Weapon,3,861,55,10,8,0,0,0
2021-03-02 20:31:45,Cool Steel,Weapon,3,862,56,10,8,0,0,0
2021-03-02 20:31:45,Cool Steel,Weapon,3,863,57,10,8,0,0,0
2021-03-02 20:31:45,The Widsith,Weapon,4,864,58,10,8,1,0,0
2021-03-02 20:31:45,Sharpshooter's Oath,Weapon,3,865,59,10,8,0,0,0
2021-03-02 20:31:48,Debate Club,Weapon,3,866,60,10,8,0,0,0
2021-03-02 20:31:48,Emerald Orb,Weapon,3,867,61,10,8,0,0,0
2021-03-02 20:31:48,Magic Guide,Weapon,3,868,62,10,8,0,0,0
2021-03-02 20:31:48,Ferrous Shadow,Weapon,3,869,63,10,8,0,0,0
2021-03-02 20:31:48,Harbinger of Dawn,Weapon,3,870,64,10,8,0,0,0
2021-03-02 20:31:48,Skyward Atlas,Weapon,5,871,65,10,8,0,0,0
2021-03-02 20:31:48,Bennett,Character,4,872,1,10,8,0,0,0
2021-03-02 20:31:48,Bloodtainted Greatsword,Weapon,3,873,2,10,8,0,0,0
2021-03-02 20:31:48,Raven Bow,Weapon,3,874,3,10,8,0,0,0
2021-03-02 20:31:48,Thrilling Tales of Dragon Slayers,Weapon,3,875,4,10,8,0,0,0
2021-03-02 20:32:05,Bloodtainted Greatsword,Weapon,3,876,5,10,8,0,0,0
2021-03-02 20:32:05,Sacrificial Bow,Weapon,4,877,6,10,8,1,0,0
2021-03-02 20:32:05,Magic Guide,Weapon,3,878,7,10,8,0,0,0
2021-03-02 20:32:05,Black Tassel,Weapon,3,879,8,10,8,0,0,0
2021-03-02 20:32:05,Magic Guide,Weapon,3,880,9,10,8,0,0,0
2021-03-02 20:32:05,Thrilling Tales of Dragon Slayers,Weapon,3,881,10,10,8,0,0,0
2021-03-02 20:32:05,Cool Steel,Weapon,3,882,11,10,8,0,0,0
2021-03-02 20:32:05,Black Tassel,Weapon,3,883,12,10,8,0,0,0
2021-03-02 20:32:05,Cool Steel,Weapon,3,884,13,10,8,0,0,0
2021-03-02 20:32:05,Lion's Roar,Weapon,4,885,14,10,8,1,0,0
2021-03-02 20:34:40,Slingshot,Weapon,3,886,15,10,8,0,0,0
2021-03-02 20:34:40,Bloodtainted Greatsword,Weapon,3,887,16,10,8,0,0,0
2021-03-02 20:34:40,Bloodtainted Greatsword,Weapon,3,888,17,10,8,0,0,0
2021-03-02 20:34:40,Skyrider Sword,Weapon,3,889,18,10,8,0,0,0
2021-03-02 20:34:40,Skyrider Sword,Weapon,3,890,19,10,8,0,0,0
2021-03-02 20:34:40,Slingshot,Weapon,3,891,20,10,8,0,0,0
2021-03-02 20:34:40,Diona,Character,4,892,21,10,8,0,0,0
2021-03-02 20:34:40,Emerald Orb,Weapon,3,893,22,10,8,0,0,0
2021-03-02 20:34:40,Lion's Roar,Weapon,4,894,23,10,8,1,0,0
2021-03-02 20:34:40,Ferrous Shadow,Weapon,3,895,24,10,8,0,0,0
2021-03-02 20:34:45,Cool Steel,Weapon,3,896,25,10,8,0,0,0
2021-03-02 20:34:45,Lithic Blade,Weapon,4,897,26,10,8,1,0,0
2021-03-02 20:34:45,Emerald Orb,Weapon,3,898,27,10,8,0,0,0
2021-03-02 20:34:45,Lion's Roar,Weapon,4,899,28,10,8,1,0,0
2021-03-02 20:34:45,Harbinger of Dawn,Weapon,3,900,29,10,8,0,0,0
2021-03-02 20:34:45,Cool Steel,Weapon,3,901,30,10,8,0,0,0
2021-03-02 20:34:45,Skyrider Sword,Weapon,3,902,31,10,8,0,0,0
2021-03-02 20:34:45,Raven Bow,Weapon,3,903,32,10,8,0,0,0
2021-03-02 20:34:45,Cool Steel,Weapon,3,904,33,10,8,0,0,0
2021-03-02 20:34:45,Magic Guide,Weapon,3,905,34,10,8,0,0,0
2021-03-02 20:34:51,Emerald Orb,Weapon,3,906,35,10,8,0,0,0
2021-03-02 20:34:51,Sacrificial Bow,Weapon,4,907,36,10,8,1,0,0
2021-03-02 20:34:51,Harbinger of Dawn,Weapon,3,908,37,10,8,0,0,0
2021-03-02 20:34:51,Sharpshooter's Oath,Weapon,3,909,38,10,8,0,0,0
2021-03-02 20:34:51,Raven Bow,Weapon,3,910,39,10,8,0,0,0
2021-03-02 20:34:51,Skyrider Sword,Weapon,3,911,40,10,8,0,0,0
2021-03-02 20:34:51,Skyrider Sword,Weapon,3,912,41,10,8,0,0,0
2021-03-02 20:34:51,Thrilling Tales of Dragon Slayers,Weapon,3,913,42,10,8,0,0,0
2021-03-02 20:34:51,Cool Steel,Weapon,3,914,43,10,8,0,0,0
2021-03-02 20:34:51,Thrilling Tales of Dragon Slayers,Weapon,3,915,44,10,8,0,0,0
2021-03-02 20:34:57,Lithic Blade,Weapon,4,916,45,10,8,1,0,0
2021-03-02 20:34:57,Skyrider Sword,Weapon,3,917,46,10,8,0,0,0
2021-03-02 20:34:57,Ferrous Shadow,Weapon,3,918,47,10,8,0,0,0
2021-03-02 20:34:57,Emerald Orb,Weapon,3,919,48,10,8,0,0,0
2021-03-02 20:34:57,Emerald Orb,Weapon,3,920,49,10,8,0,0,0
2021-03-02 20:34:57,Skyrider Sword,Weapon,3,921,50,10,8,0,0,0
2021-03-02 20:34:57,Thrilling Tales of Dragon Slayers,Weapon,3,922,51,10,8,0,0,0
2021-03-02 20:34:57,Slingshot,Weapon,3,923,52,10,8,0,0,0
2021-03-02 20:34:57,Lion's Roar,Weapon,4,924,53,10,8,1,0,0
2021-03-02 20:34:57,Debate Club,Weapon,3,925,54,10,8,0,0,0
2021-03-02 20:35:03,Emerald Orb,Weapon,3,926,55,10,8,0,0,0
2021-03-02 20:35:03,Raven Bow,Weapon,3,927,56,10,8,0,0,0
2021-03-02 20:35:03,Ferrous Shadow,Weapon,3,928,57,10,8,0,0,0
2021-03-02 20:35:03,Bloodtainted Greatsword,Weapon,3,929,58,10,8,0,0,0
2021-03-02 20:35:03,Raven Bow,Weapon,3,930,59,10,8,0,0,0
2021-03-02 20:35:03,Cool Steel,Weapon,3,931,60,10,8,0,0,0
2021-03-02 20:35:03,Ningguang,Character,4,932,61,10,8,0,0,0
2021-03-02 20:35:03,Magic Guide,Weapon,3,933,62,10,8,0,0,0
2021-03-02 20:35:03,Magic Guide,Weapon,3,934,63,10,8,0,0,0
2021-03-02 20:35:03,Wolf's Gravestone,Weapon,5,935,64,10,8,1,0,1
2021-03-02 20:35:27,Black Tassel,Weapon,3,936,1,10,8,0,0,0
2021-03-02 20:35:27,Skyrider Sword,Weapon,3,937,2,10,8,0,0,0
2021-03-02 20:35:27,Ferrous Shadow,Weapon,3,938,3,10,8,0,0,0
2021-03-02 20:35:27,Harbinger of Dawn,Weapon,3,939,4,10,8,0,0,0
2021-03-02 20:35:27,The Widsith,Weapon,4,940,5,10,8,1,0,0
2021-03-02 20:35:27,Debate Club,Weapon,3,941,6,10,8,0,0,0
2021-03-02 20:35:27,Staff of Homa,Weapon,5,942,7,10,8,1,1,0
2021-03-02 20:35:27,Emerald Orb,Weapon,3,943,1,10,8,0,0,0
2021-03-02 20:35:27,Raven Bow,Weapon,3,944,2,10,8,0,0,0
2021-03-02 20:35:27,Debate Club,Weapon,3,945,3,10,8,0,0,0
2020-09-30 23:31:09,Skyrider Sword,Weapon,3,1,1,11,1,0,0,0
2020-09-30 23:31:09,Sacrificial Greatsword,Weapon,4,2,2,11,1,0,0,0
2020-09-30 23:31:09,Bloodtainted Greatsword,Weapon,3,3,3,11,1,0,0,0
2020-09-30 23:31:09,Bloodtainted Greatsword,Weapon,3,4,4,11,1,0,0,0
2020-09-30 23:31:09,Thrilling Tales of Dragon Slayers,Weapon,3,5,5,11,1,0,0,0
2020-09-30 23:31:09,Sharpshooter's Oath,Weapon,3,6,6,11,1,0,0,0
2020-09-30 23:31:09,Ferrous Shadow,Weapon,3,7,7,11,1,0,0,0
2020-09-30 23:31:09,Emerald Orb,Weapon,3,8,8,11,1,0,0,0
2020-09-30 23:31:09,Skyrider Sword,Weapon,3,9,9,11,1,0,0,0
2020-09-30 23:31:09,The Stringless,Weapon,4,10,10,11,1,1,0,0
2020-09-30 23:31:30,Magic Guide,Weapon,3,11,11,11,1,0,0,0
2020-09-30 23:31:30,Ferrous Shadow,Weapon,3,12,12,11,1,0,0,0
2020-09-30 23:31:30,Debate Club,Weapon,3,13,13,11,1,0,0,0
2020-09-30 23:31:30,The Bell,Weapon,4,14,14,11,1,1,0,0
2020-09-30 23:31:30,Raven Bow,Weapon,3,15,15,11,1,0,0,0
2020-09-30 23:31:30,Cool Steel,Weapon,3,16,16,11,1,0,0,0
2020-09-30 23:31:30,Raven Bow,Weapon,3,17,17,11,1,0,0,0
2020-09-30 23:31:30,Black Tassel,Weapon,3,18,18,11,1,0,0,0
2020-09-30 23:31:30,Raven Bow,Weapon,3,19,19,11,1,0,0,0
2020-09-30 23:31:30,The Bell,Weapon,4,20,20,11,1,1,0,0
2020-09-30 23:31:40,Thrilling Tales of Dragon Slayers,Weapon,3,21,21,11,1,0,0,0
2020-09-30 23:31:40,Slingshot,Weapon,3,22,22,11,1,0,0,0
2020-09-30 23:31:40,Skyrider Sword,Weapon,3,23,23,11,1,0,0,0
2020-09-30 23:31:40,Ferrous Shadow,Weapon,3,24,24,11,1,0,0,0
2020-09-30 23:31:40,Magic Guide,Weapon,3,25,25,11,1,0,0,0
2020-09-30 23:31:40,Skyrider Sword,Weapon,3,26,26,11,1,0,0,0
2020-09-30 23:31:40,Skyrider Sword,Weapon,3,27,27,11,1,0,0,0
2020-09-30 23:31:40,The Flute,Weapon,4,28,28,11,1,1,0,0
2020-09-30 23:31:40,Thrilling Tales of Dragon Slayers,Weapon,3,29,29,11,1,0,0,0
2020-09-30 23:31:40,Black Tassel,Weapon,3,30,30,11,1,0,0,0
2020-09-30 23:31:50,Emerald Orb,Weapon,3,31,31,11,1,0,0,0
2020-09-30 23:31:50,Bloodtainted Greatsword,Weapon,3,32,32,11,1,0,0,0
2020-09-30 23:31:50,Thrilling Tales of Dragon Slayers,Weapon,3,33,33,11,1,0,0,0
2020-09-30 23:31:50,Cool Steel,Weapon,3,34,34,11,1,0,0,0
2020-09-30 23:31:50,Cool Steel,Weapon,3,35,35,11,1,0,0,0
2020-09-30 23:31:50,The Widsith,Weapon,4,36,36,11,1,1,0,0
2020-09-30 23:31:50,Magic Guide,Weapon,3,37,37,11,1,0,0,0
2020-09-30 23:31:50,Skyrider Sword,Weapon,3,38,38,11,1,0,0,0
2020-09-30 23:31:50,Harbinger of Dawn,Weapon,3,39,39,11,1,0,0,0
2020-09-30 23:31:50,Magic Guide,Weapon,3,40,40,11,1,0,0,0
2020-09-30 23:32:46,Thrilling Tales of Dragon Slayers,Weapon,3,41,41,11,1,0,0,0
2020-09-30 23:32:46,Black Tassel,Weapon,3,42,42,11,1,0,0,0
2020-09-30 23:32:46,Sharpshooter's Oath,Weapon,3,43,43,11,1,0,0,0
2020-09-30 23:32:46,The Flute,Weapon,4,44,44,11,1,1,0,0
2020-09-30 23:32:46,Black Tassel,Weapon,3,45,45,11,1,0,0,0
2020-09-30 23:32:46,Slingshot,Weapon,3,46,46,11,1,0,0,0
2020-09-30 23:32:46,Cool Steel,Weapon,3,47,47,11,1,0,0,0
2020-09-30 23:32:46,Skyrider Sword,Weapon,3,48,48,11,1,0,0,0
2020-09-30 23:32:46,The Flute,Weapon,4,49,49,11,1,1,0,0
2020-09-30 23:32:46,Sharpshooter's Oath,Weapon,3,50,50,11,1,0,0,0
2020-09-30 23:32:55,Harbinger of Dawn,Weapon,3,51,51,11,1,0,0,0
2020-09-30 23:32:55,Skyrider Sword,Weapon,3,52,52,11,1,0,0,0
2020-09-30 23:32:55,Ferrous Shadow,Weapon,3,53,53,11,1,0,0,0
2020-09-30 23:32:55,Sharpshooter's Oath,Weapon,3,54,54,11,1,0,0,0
2020-09-30 23:32:55,Raven Bow,Weapon,3,55,55,11,1,0,0,0
2020-09-30 23:32:55,Harbinger of Dawn,Weapon,3,56,56,11,1,0,0,0
2020-09-30 23:32:55,The Bell,Weapon,4,57,57,11,1,1,0,0
2020-09-30 23:32:55,Thrilling Tales of Dragon Slayers,Weapon,3,58,58,11,1,0,0,0
2020-09-30 23:32:55,Magic Guide,Weapon,3,59,59,11,1,0,0,0
2020-09-30 23:32:55,Emerald Orb,Weapon,3,60,60,11,1,0,0,0
2020-09-30 23:33:02,Thrilling Tales of Dragon Slayers,Weapon,3,61,61,11,1,0,0,0
2020-09-30 23:33:02,Sharpshooter's Oath,Weapon,3,62,62,11,1,0,0,0
2020-09-30 23:33:02,Black Tassel,Weapon,3,63,63,11,1,0,0,0
2020-09-30 23:33:02,Thrilling Tales of Dragon Slayers,Weapon,3,64,64,11,1,0,0,0
2020-09-30 23:33:02,The Widsith,Weapon,4,65,65,11,1,1,0,0
2020-09-30 23:33:02,Aquila Favonia,Weapon,5,66,66,11,1,1,0,1
2020-09-30 23:33:02,Slingshot,Weapon,3,67,1,11,1,0,0,0
2020-09-30 23:33:02,Ferrous Shadow,Weapon,3,68,2,11,1,0,0,0
2020-09-30 23:33:02,Ferrous Shadow,Weapon,3,69,3,11,1,0,0,0
2020-09-30 23:33:02,Bloodtainted Greatsword,Weapon,3,70,4,11,1,0,0,0
2020-09-30 23:35:07,Debate Club,Weapon,3,71,5,11,1,0,0,0
2020-09-30 23:35:07,Harbinger of Dawn,Weapon,3,72,6,11,1,0,0,0
2020-09-30 23:35:07,Bennett,Character,4,73,7,11,1,0,0,0
2020-09-30 23:35:07,Sharpshooter's Oath,Weapon,3,74,8,11,1,0,0,0
2020-09-30 23:35:07,Ferrous Shadow,Weapon,3,75,9,11,1,0,0,0
2020-09-30 23:35:07,Sharpshooter's Oath,Weapon,3,76,10,11,1,0,0,0
2020-09-30 23:35:07,Cool Steel,Weapon,3,77,11,11,1,0,0,0
2020-09-30 23:35:07,Harbinger of Dawn,Weapon,3,78,12,11,1,0,0,0
2020-09-30 23:35:07,Skyrider Sword,Weapon,3,79,13,11,1,0,0,0
2020-09-30 23:35:07,The Flute,Weapon,4,80,14,11,1,1,0,0
2020-09-30 23:35:18,Emerald Orb,Weapon,3,81,15,11,1,0,0,0
2020-09-30 23:35:18,Slingshot,Weapon,3,82,16,11,1,0,0,0
2020-09-30 23:35:18,Harbinger of Dawn,Weapon,3,83,17,11,1,0,0,0
2020-09-30 23:35:18,Favonius Warbow,Weapon,4,84,18,11,1,0,0,0
2020-09-30 23:35:18,Harbinger of Dawn,Weapon,3,85,19,11,1,0,0,0
2020-09-30 23:35:18,Magic Guide,Weapon,3,86,20,11,1,0,0,0
2020-09-30 23:35:18,Debate Club,Weapon,3,87,21,11,1,0,0,0
2020-09-30 23:35:18,Slingshot,Weapon,3,88,22,11,1,0,0,0
2020-09-30 23:35:18,Black Tassel,Weapon,3,89,23,11,1,0,0,0
2020-09-30 23:35:18,Magic Guide,Weapon,3,90,24,11,1,0,0,0
2020-09-30 23:40:11,Harbinger of Dawn,Weapon,3,91,25,11,1,0,0,0
2020-09-30 23:40:11,The Flute,Weapon,4,92,26,11,1,1,0,0
2020-09-30 23:40:11,Ferrous Shadow,Weapon,3,93,27,11,1,0,0,0
2020-09-30 23:40:11,Skyrider Sword,Weapon,3,94,28,11,1,0,0,0
2020-09-30 23:40:11,Slingshot,Weapon,3,95,29,11,1,0,0,0
2020-09-30 23:40:11,Black Tassel,Weapon,3,96,30,11,1,0,0,0
2020-09-30 23:40:11,Thrilling Tales of Dragon Slayers,Weapon,3,97,31,11,1,0,0,0
2020-09-30 23:40:11,Sharpshooter's Oath,Weapon,3,98,32,11,1,0,0,0
2020-09-30 23:40:11,Cool Steel,Weapon,3,99,33,11,1,0,0,0
2020-09-30 23:40:11,The Widsith,Weapon,4,100,34,11,1,1,0,0
2020-09-30 23:40:19,Sharpshooter's Oath,Weapon,3,101,35,11,1,0,0,0
2020-09-30 23:40:19,Raven Bow,Weapon,3,102,36,11,1,0,0,0
2020-09-30 23:40:19,Raven Bow,Weapon,3,103,37,11,1,0,0,0
2020-09-30 23:40:19,The Flute,Weapon,4,104,38,11,1,1,0,0
2020-09-30 23:40:19,Cool Steel,Weapon,3,105,39,11,1,0,0,0
2020-09-30 23:40:19,The Widsith,Weapon,4,106,40,11,1,1,0,0
2020-09-30 23:40:19,Magic Guide,Weapon,3,107,41,11,1,0,0,0
2020-09-30 23:40:19,Cool Steel,Weapon,3,108,42,11,1,0,0,0
2020-09-30 23:40:19,Slingshot,Weapon,3,109,43,11,1,0,0,0
2020-09-30 23:40:19,Cool Steel,Weapon,3,110,44,11,1,0,0,0
2020-09-30 23:40:26,Raven Bow,Weapon,3,111,45,11,1,0,0,0
2020-09-30 23:40:26,Emerald Orb,Weapon,3,112,46,11,1,0,0,0
2020-09-30 23:40:26,Black Tassel,Weapon,3,113,47,11,1,0,0,0
